cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,anio_encuesta,ingreso_pareja_imputado
4,CAMPECHE,9,ESCÁRCEGA,22.0,4.0,B1,3,Divorciada,2,1,Sí,1300.0,1,Sí,2,No,2,No,2,No,1,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,1,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1600.0,2,No,2,No,2,No,1,Sí,0,214.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,6.0,1.0,B1,2,Separada,2,1,Sí,1100.0,2,No,2,No,2,No,1,Sí,0,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,2,No,0,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,1800.0,1,Sí,2,No,2,No,2,No,0,143.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1500.0,2,No,2,No,2,No,2,No,0,143.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,1,Sí,2,No,1,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,143.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,6.0,4.0,B1,3,Divorciada,2,1,Sí,600.0,2,No,2,No,2,No,1,Sí,1,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,143.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1000.0,2,No,2,No,2,No,1,Sí,0,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,5.0,1.0,B1,2,Separada,2,1,Sí,1000.0,2,No,2,No,2,No,1,Sí,1,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,2,No,0,71.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,143.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,1,Sí,1000.0,1,Sí,2,No,1,Sí,1,Sí,1,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,2500.0,1,Sí,2,No,2,No,1,Sí,0,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1200.0,1,Sí,2,No,2,No,2,No,0,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,1,Sí,10000.0,1,Sí,2,No,1,Sí,1,Sí,0,124.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,0.0,3.0,A2,5,Casada,2,1,Sí,2500.0,1,Sí,2,No,2,No,1,Sí,0,124.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,850.0,1,Sí,2,No,2,No,1,Sí,0,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,10.0,1.0,B1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,124.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,5000.0,2,No,2,No,2,No,2,No,0,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,124.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,186.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,1,Sí,2,No,0,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1200.0,1,Sí,2,No,2,No,2,No,1,124.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C2,6,Soltera,2,2,No,,2,No,2,No,1,Sí,1,Sí,0,124.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,3.0,1.0,B1,2,Separada,2,2,No,,1,Sí,2,No,2,No,2,No,0,62.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,13.0,1.0,B1,2,Separada,2,1,Sí,400.0,2,No,2,No,2,No,1,Sí,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,1700.0,1,Sí,2,No,2,No,1,Sí,0,115.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C2,6,Soltera,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,172.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,6.0,4.0,B2,4,Viuda,2,1,Sí,1400.0,1,Sí,1,Sí,2,No,1,Sí,1,115.0,2021,true
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,1,Sí,2000.0,1,Sí,2,No,2,No,1,Sí,0,115.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,115.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,115.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,115.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,1,Sí,2,No,2,No,1,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,750.0,1,Sí,2,No,2,No,2,No,0,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,115.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,1,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,0.0,4.0,B2,4,Viuda,2,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,1,57.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,2.0,4.0,B1,2,Separada,2,2,No,,1,Sí,2,No,2,No,2,No,1,226.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,7.0,4.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,0,150.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,2.0,1.0,A2,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,2,No,0,150.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,20.0,3.0,B1,2,Separada,2,2,No,,1,Sí,2,No,2,No,1,Sí,1,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C2,6,Soltera,2,1,Sí,400.0,1,Sí,2,No,2,No,1,Sí,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,150.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,35.0,4.0,B2,4,Viuda,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,75.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,226.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,1,Sí,2,No,0,150.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,2,No,2,No,0,77.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,1,Sí,500.0,1,Sí,2,No,2,No,2,No,1,77.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,2,No,0,155.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,232.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,11.0,4.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,1,155.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,4300.0,1,Sí,2,No,2,No,2,No,0,77.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,11.0,4.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,155.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1500.0,1,Sí,2,No,2,No,1,Sí,0,232.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,155.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,4.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,155.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,500.0,1,Sí,2,No,2,No,1,Sí,0,155.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,1.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,0,232.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,232.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,20000.0,1,Sí,2,No,2,No,1,Sí,0,77.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,0.0,1.0,B1,2,Separada,2,1,Sí,900.0,1,Sí,2,No,2,No,2,No,0,77.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,B2,4,Viuda,2,2,No,,1,Sí,2,No,2,No,2,No,0,77.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,4000.0,2,No,2,No,2,No,1,Sí,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,2,No,0,110.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,1.0,4.0,B1,6,Soltera,2,1,Sí,1400.0,1,Sí,2,No,2,No,1,Sí,1,110.0,2021,true
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,900.0,1,Sí,2,No,1,Sí,2,No,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,3000.0,1,Sí,2,No,2,No,1,Sí,0,276.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,110.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,110.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,1.0,1.0,B1,6,Soltera,2,1,Sí,2000.0,1,Sí,2,No,2,No,2,No,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,30.0,1.0,B2,4,Viuda,2,2,No,,1,Sí,2,No,2,No,2,No,1,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,2.0,1.0,B1,6,Soltera,2,1,Sí,400.0,1,Sí,2,No,2,No,1,Sí,1,110.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,1,Sí,900.0,1,Sí,2,No,2,No,2,No,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,110.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,600.0,1,Sí,2,No,2,No,1,Sí,0,55.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,4.0,1.0,B1,2,Separada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,120.0,1,Sí,1,Sí,2,No,1,Sí,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,159.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,500.0,2,No,2,No,2,No,1,Sí,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,238.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,2,No,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,159.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,1,Sí,2,No,0,159.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,159.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,0,79.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,159.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,9.0,1.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,2,No,1,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,2,Separada,2,1,Sí,750.0,1,Sí,2,No,1,Sí,2,No,0,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,2700.0,1,Sí,2,No,2,No,1,Sí,0,200.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,200.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,8.0,1.0,B1,6,Soltera,2,1,Sí,1000.0,1,Sí,2,No,2,No,1,Sí,0,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,1,Sí,1000.0,1,Sí,2,No,2,No,1,Sí,0,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,1300.0,1,Sí,2,No,2,No,2,No,0,133.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,200.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,1100.0,2,No,2,No,2,No,2,No,0,133.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,,C1,6,Soltera,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,133.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,,1.0,A1,1,Unión libre,2,1,Sí,1200.0,1,Sí,2,No,2,No,1,Sí,0,67.0,2021,false
4,CAMPECHE,9,ESCÁRCEGA,12.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,133.0,2021,false
4,CAMPECHE,1,CALKINÍ,,,C1,6,Soltera,2,1,Sí,4400.0,1,Sí,2,No,1,Sí,1,Sí,1,242.0,2021,false
4,CAMPECHE,1,CALKINÍ,5.0,1.0,B1,6,Soltera,2,1,Sí,10000.0,2,No,2,No,2,No,1,Sí,1,97.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,97.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,1,Sí,3000.0,1,Sí,2,No,2,No,1,Sí,0,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,6.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,18.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,,,C1,6,Soltera,2,1,Sí,6000.0,1,Sí,2,No,1,Sí,1,Sí,1,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,0,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,48.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,,,C1,3,Divorciada,2,2,No,,2,No,2,No,2,No,1,Sí,0,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,,,C1,6,Soltera,2,1,Sí,1600.0,2,No,2,No,2,No,1,Sí,0,152.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,1,Sí,10000.0,1,Sí,2,No,2,No,1,Sí,0,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,6.0,1.0,B2,4,Viuda,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,7.0,1.0,B1,2,Separada,2,1,Sí,2300.0,2,No,2,No,2,No,1,Sí,0,228.0,2021,false
4,CAMPECHE,1,CALKINÍ,,1.0,A1,1,Unión libre,2,1,Sí,1300.0,1,Sí,2,No,2,No,1,Sí,0,152.0,2021,false
4,CAMPECHE,1,CALKINÍ,,,C2,6,Soltera,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,152.0,2021,false
4,CAMPECHE,1,CALKINÍ,20.0,4.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,1,152.0,2021,false
4,CAMPECHE,1,CALKINÍ,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,152.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,152.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,1,Sí,4000.0,1,Sí,2,No,2,No,1,Sí,1,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,17.0,4.0,B1,3,Divorciada,2,1,Sí,250.0,2,No,2,No,2,No,1,Sí,1,76.0,2021,false
4,CAMPECHE,1,CALKINÍ,12.0,4.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,1,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,1,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,,C2,6,Soltera,2,1,Sí,3500.0,2,No,2,No,2,No,1,Sí,0,162.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,9.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,1,162.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,162.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,1,Sí,600.0,2,No,1,Sí,2,No,1,Sí,1,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,1,Sí,1400.0,2,No,2,No,2,No,1,Sí,0,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,1,Sí,850.0,2,No,2,No,2,No,2,No,0,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,2.0,1.0,B1,6,Soltera,2,1,Sí,2000.0,2,No,2,No,2,No,1,Sí,1,162.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,243.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,81.0,2021,false
4,CAMPECHE,1,CALKINÍ,11.0,4.0,B1,2,Separada,2,2,No,,2,No,1,Sí,1,Sí,2,No,1,248.0,2021,false
4,CAMPECHE,1,CALKINÍ,8.0,4.0,B1,2,Separada,2,1,Sí,500.0,2,No,2,No,2,No,1,Sí,1,62.0,2021,false
4,CAMPECHE,1,CALKINÍ,,1.0,A1,1,Unión libre,2,1,Sí,500.0,2,No,2,No,2,No,2,No,0,62.0,2021,false
4,CAMPECHE,1,CALKINÍ,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,62.0,2021,false
4,CAMPECHE,1,CALKINÍ,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,186.0,2021,false
4,CAMPECHE,1,CALKINÍ,6.0,3.0,B1,2,Separada,2,1,Sí,5000.0,2,No,2,No,2,No,1,Sí,1,62.0,2021,false
4,CAMPECHE,1,CALKINÍ,,3.0,A1,5,Casada,2,1,Sí,6000.0,1,Sí,2,No,2,No,1,Sí,0,62.0,2021,false
4,CAMPECHE,1,CALKINÍ,0.0,4.0,B1,2,Separada,2,1,Sí,700.0,2,No,1,Sí,2,No,1,Sí,1,62.0,2021,false
4,CAMPECHE,1,CALKINÍ,1.0,4.0,B2,4,Viuda,2,2,No,,1,Sí,2,No,2,No,2,No,0,124.0,2021,false
